96 0.971 0.687 0.423 0.234
97 0.143 0.968 0.5 0.816
98 0.211 0.184 0.278 0.661
99 0.344 0.993 0.196 0.424
100 0.675 0.632 0.756 0.725
;
param K :=
[1, 1] 0.23803500000000002
[1, 2] 0.35660600000000003
[1, 3] 0.405786
[1, 4] 0.323491
[1, 5] 0.365664
[1, 6] 0.432273
[1, 7] 0.294219
[1, 8] 0.54954
[1, 9] 0.39552800000000005
[1, 10] 0.516942
[1, 11] 0.494898
[1, 12] 0.709779
[1, 13] 0.47521800000000003
[1, 14] 0.514206
[1, 15] 0.32747600000000004
[1, 16] 0.150378
[1, 17] 0.208658
[1, 18] 0.650574
[1, 19] 0.529122
[1, 20] 0.345537
[1, 21] 0.551006
[1, 22] 0.430422
[1, 23] 0.48876200000000003
[1, 24] 0.18318
[1, 25] 0.457151
[1, 26] 0.39971500000000004
[1, 27] 0.200534
[1, 28] 0.268641
[1, 29] 0.6370180000000001
[1, 30] 0.490817
[1, 31] 0.240685
[1, 32] 0.5938220000000001
[1, 33] 0.10781700000000001
[1, 34] 0.475513
[1, 35] 0.6079370000000001
[1, 36] 0.659134
[1, 37] 0.598731
[1, 38] 0.29876
[1, 39] 0.32721900000000004
[1, 40] 0.425807
[1, 41] 0.355136
[1, 42] 0.26456700000000005
[1, 43] 0.386975
[1, 44] 0.44997400000000004
[1, 45] 0.667731
[1, 46] 0.383861
[1, 47] 0.282754
[1, 48] 0.43245600000000006
[1, 49] 0.444656
[1, 50] 0.153285
[1, 51] 0.417762
[1, 52] 0.346346
[1, 53] 0.448445
[1, 54] 0.232188
[1, 55] 0.47913100000000003
[1, 56] 0.289277
[1, 57] 0.33382
[1, 58] 0.475571
[1, 59] 0.533776
[1, 60] 0.551486
[1, 61] 0.463088
[1, 62] 0.184672
[1, 63] 0.559263
[1, 64] 0.230787
[1, 65] 0.19099500000000003
[1, 66] 0.5457500000000001
[1, 67] 0.49656100000000003
[1, 68] 0.278777
[1, 69] 0.277253
[1, 70] 0.317963
[1, 71] 0.44140199999999996
[1, 72] 0.379397
[1, 73] 0.5590470000000001
[1, 74] 0.24332
[1, 75] 0.238832
[1, 76] 0.28077799999999997
[1, 77] 0.37618
[1, 78] 0.510257
[1, 79] 0.463301
[1, 80] 0.36473
[1, 81] 0.211696
[1, 82] 0.291514
[1, 83] 0.471872
[1, 84] 0.511911
[1, 85] 0.47151600000000005
[1, 86] 0.23483700000000002
[1, 87] 0.36771400000000004
[1, 88] 0.524772
[1, 89] 0.301072
[1, 90] 0.40937500000000004
[1, 91] 0.256066
[1, 92] 0.516746
[1, 93] 0.302956
[1, 94] 0.535355
[1, 95] 0.466437
[1, 96] 0.35223800000000005
[1, 97] 0.43688
[1, 98] 0.31208100000000005
[1, 99] 0.239059
[1, 100] 0.575783
[2, 1] 0.35660600000000003
[2, 2] 0.8477319999999999
[2, 3] 0.9647960000000001
[2, 4] 0.699646
[2, 5] 0.768202
[2, 6] 0.7396420000000001
[2, 7] 0.5207560000000001
[2, 8] 0.797498
[2, 9] 1.045342
[2, 10] 0.9959899999999999
[2, 11] 1.076866
[2, 12] 1.25045
[2, 13] 0.7335600000000001
[2, 14] 0.978662
[2, 15] 0.40415
[2, 16] 0.527702
[2, 17] 0.7388399999999999
[2, 18] 1.1509260000000001
[2, 19] 0.9538359999999999
[2, 20] 0.859794
[2, 21] 1.005522
[2, 22] 0.933152
[2, 23] 1.0902980000000002
[2, 24] 0.294764
[2, 25] 1.2269579999999998
[2, 26] 0.7002459999999999
[2, 27] 0.299854
[2, 28] 0.55218
[2, 29] 1.0239740000000002
[2, 30] 0.8409000000000001
[2, 31] 0.6795
[2, 32] 1.0662
[2, 33] 0.33834400000000003
[2, 34] 0.738942
[2, 35] 0.9370120000000001
[2, 36] 1.1345800000000001
[2, 37] 1.159736
[2, 38] 0.40452800000000005
[2, 39] 0.504556
[2, 40] 0.8349599999999999
[2, 41] 0.955942
[2, 42] 0.717058
[2, 43] 0.8259620000000001
[2, 44] 0.7509659999999999
[2, 45] 1.215874
[2, 46] 0.584272
[2, 47] 0.821768
[2, 48] 0.9341360000000001
[2, 49] 1.007962
[2, 50] 0.554044
[2, 51] 0.541084
[2, 52] 0.540296
[2, 53] 0.7489899999999999
[2, 54] 0.579792
[2, 55] 0.792592
[2, 56] 0.27357000000000004
[2, 57] 0.6203559999999999
[2, 58] 0.774438
[2, 59] 1.0008780000000002
[2, 60] 1.0478
[2, 61] 1.207878
[2, 62] 0.39991800000000005
[2, 63] 1.338224
[2, 64] 0.5809599999999999
[2, 65] 0.473906
[2, 66] 1.230648
[2, 67] 0.9052779999999999
[2, 68] 0.841028
[2, 69] 0.6797259999999999
[2, 70] 0.396094
[2, 71] 1.1306459999999998
[2, 72] 0.8919980000000001
[2, 73] 1.207208
[2, 74] 0.696824
[2, 75] 0.31181
[2, 76] 0.742122
[2, 77] 0.501954
[2, 78] 0.7954700000000001
[2, 79] 1.051628
[2, 80] 0.9467340000000001
[2, 81] 0.6375620000000001
[2, 82] 0.7070240000000001
[2, 83] 1.125212
[2, 84] 1.1055119999999998
[2, 85] 1.094568
[2, 86] 0.782826
[2, 87] 0.7450820000000001
[2, 88] 0.970872
[2, 89] 0.573876
[2, 90] 0.9744160000000001
[2, 91] 0.7064059999999999
[2, 92] 1.104056
[2, 93] 0.751642
[2, 94] 0.892366
[2, 95] 1.08652
[2, 96] 0.8947180000000001
[2, 97] 0.9600199999999999
[2, 98] 0.425448
[2, 99] 0.7431059999999999
[2, 100] 1.1092000000000002
[3, 1] 0.405786
[3, 2] 0.9647960000000001
[3, 3] 1.2235569999999998
[3, 4] 0.870272
[3, 5] 1.014159
[3, 6] 0.9457220000000001
[3, 7] 0.557804
[3, 8] 1.095845
[3, 9] 1.343112
[3, 10] 1.071197
[3, 11] 1.119083
[3, 12] 1.630082
[3, 13] 0.999702
[3, 14] 1.2125650000000001
[3, 15] 0.46578
[3, 16] 0.637176
[3, 17] 1.088289
[3, 18] 1.3253499999999998
[3, 19] 1.155978
[3, 20] 1.1752809999999998
[3, 21] 1.2661010000000001
[3, 22] 1.293075
[3, 23] 1.42462
[3, 24] 0.334761
[3, 25] 1.603985
[3, 26] 0.8171799999999999
[3, 27] 0.664097
[3, 28] 0.676487
[3, 29] 1.369289
[3, 30] 1.165701
[3, 31] 0.885177
[3, 32] 1.4358400000000002
[3, 33] 0.40112
[3, 34] 0.7810750000000001
[3, 35] 1.0967040000000001
[3, 36] 1.368528
[3, 37] 1.455508
[3, 38] 0.44008800000000003
[3, 39] 0.7002689999999999
[3, 40] 0.965993
[3, 41] 1.189551
[3, 42] 0.9696619999999999
[3, 43] 0.9114730000000001
[3, 44] 1.002299
[3, 45] 1.402667
[3, 46] 0.726083
[3, 47] 0.982356
[3, 48] 1.1270259999999999
[3, 49] 1.27342
[3, 50] 0.686578
[3, 51] 0.601852
[3, 52] 0.582536
[3, 53] 1.09503
[3, 54] 0.6360300000000001
[3, 55] 0.9253149999999999
[3, 56] 0.288198
[3, 57] 0.797353
[3, 58] 1.1004770000000001
[3, 59] 1.122011
[3, 60] 1.103922
[3, 61] 1.589094
[3, 62] 0.444376
[3, 63] 1.736749
[3, 64] 0.6681199999999999
[3, 65] 0.6454900000000001
[3, 66] 1.619917
[3, 67] 1.273013
[3, 68] 1.092903
[3, 69] 1.057298
[3, 70] 0.603044
[3, 71] 1.247268
[3, 72] 0.9285250000000002
[3, 73] 1.54859
[3, 74] 0.9740869999999999
[3, 75] 0.398603
[3, 76] 1.050151
[3, 77] 0.8173440000000001
[3, 78] 0.886695
[3, 79] 1.438149
[3, 80] 1.0409469999999998
[3, 81] 0.9923440000000001
[3, 82] 0.983322
[3, 83] 1.380082
[3, 84] 1.159321
[3, 85] 1.3298770000000002
[3, 86] 0.964074
[3, 87] 0.874073
[3, 88] 1.170454
[3, 89] 0.739526
[3, 90] 1.361368
[3, 91] 1.099529
[3, 92] 1.1574229999999999
[3, 93] 0.913431
[3, 94] 1.005008
[3, 95] 1.359016
[3, 96] 1.294167
[3, 97] 1.064127
[3, 98] 0.5142530000000001
[3, 99] 0.9217879999999999
[3, 100] 1.397173
[4, 1] 0.323491
[4, 2] 0.699646
[4, 3] 0.870272
[4, 4] 0.6670050000000001
[4, 5] 0.517157
[4, 6] 0.646757
[4, 7] 0.4764860000000001
[4, 8] 0.7811310000000001
[4, 9] 0.8659370000000001
[4, 10] 0.7026249999999999
[4, 11] 0.8048150000000001
[4, 12] 1.1047010000000002
[4, 13] 0.6444660000000001
[4, 14] 0.775023
[4, 15] 0.262629
[4, 16] 0.333083
[4, 17] 0.6662859999999999
[4, 18] 0.932987
[4, 19] 0.744982
[4, 20] 0.8102969999999999
[4, 21] 0.922733
[4, 22] 0.895
[4, 23] 0.9874970000000001
[4, 24] 0.22146600000000002
[4, 25] 1.089269
[4, 26] 0.49007900000000004
[4, 27] 0.4299929999999999
[4, 28] 0.379878
[4, 29] 1.0237690000000002
[4, 30] 0.780424
[4, 31] 0.5446620000000001
[4, 32] 1.038454
[4, 33] 0.230058
[4, 34] 0.5617110000000001
[4, 35] 0.780896
[4, 36] 0.9393000000000001
[4, 37] 0.985206
[4, 38] 0.32929800000000004
[4, 39] 0.5177160000000001
[4, 40] 0.589518
[4, 41] 0.817409
[4, 42] 0.529243
[4, 43] 0.486703
[4, 44] 0.714857
[4, 45] 0.969179
[4, 46] 0.533094
[4, 47] 0.671138
[4, 48] 0.660644
[4, 49] 0.922453
[4, 50] 0.38812
[4, 51] 0.458342
[4, 52] 0.29990400000000006
[4, 53] 0.686751
[4, 54] 0.42071800000000004
[4, 55] 0.6335179999999999
[4, 56] 0.126135
[4, 57] 0.52503
[4, 58] 0.755621
[4, 59] 0.7729630000000001
[4, 60] 0.704964
[4, 61] 1.1054050000000002
[4, 62] 0.18496100000000001
[4, 63] 1.15799
[4, 64] 0.477002
[4, 65] 0.38173900000000005
[4, 66] 1.070586
[4, 67] 0.999637
[4, 68] 0.6841740000000001
[4, 69] 0.7190369999999999
[4, 70] 0.372423
[4, 71] 0.880935
[4, 72] 0.7174470000000002
[4, 73] 1.015042
[4, 74] 0.5179600000000001
[4, 75] 0.239465
[4, 76] 0.6873870000000001
[4, 77] 0.48485500000000004
[4, 78] 0.616247
[4, 79] 0.910574
[4, 80] 0.6953790000000001
[4, 81] 0.632579
[4, 82] 0.528256
[4, 83] 0.919928
[4, 84] 0.8284380000000001
[4, 85] 0.882536
[4, 86] 0.611815
[4, 87] 0.6998770000000001
[4, 88] 0.864166
[4, 89] 0.49427400000000005
[4, 90] 0.877244
[4, 91] 0.6266229999999999
[4, 92] 0.715152
[4, 93] 0.591679
[4, 94] 0.715447
[4, 95] 0.956618
[4, 96] 0.835609
[4, 97] 0.6197360000000001
[4, 98] 0.334418
[4, 99] 0.490811
[4, 100] 0.941778
[5, 1] 0.365664
[5, 2] 0.768202
[5, 3] 1.014159
[5, 4] 0.517157
[5, 5] 2.129715
[5, 6] 1.228614
[5, 7] 0.220203
[5, 8] 1.384134
[5, 9] 1.524484
[5, 10] 1.558578
[5, 11] 1.083828
[5, 12] 2.102658
[5, 13] 1.597401
[5, 14] 1.782417
[5, 15] 1.1946160000000001
[5, 16] 1.074813
[5, 17] 1.2227649999999999
[5, 18] 1.6193309999999999
[5, 19] 1.748028
[5, 20] 1.049412
[5, 21] 1.234939
[5, 22] 1.262736
[5, 23] 1.3882689999999998
[5, 24] 0.536622
[5, 25] 1.469059
[5, 26] 1.5011599999999998
[5, 27] 0.8593239999999999
[5, 28] 1.2561989999999998
[5, 29] 1.314182
[5, 30] 1.54474
[5, 31] 1.113821
[5, 32] 1.407403
[5, 33] 0.585756
[5, 34] 1.079894
[5, 35] 1.46485
[5, 36] 1.8089689999999998
[5, 37] 1.77828
[5, 38] 0.613897
[5, 39] 0.719238
[5, 40] 1.597168
[5, 41] 1.0502200000000002
[5, 42] 1.632429
[5, 43] 1.862191
[5, 44] 1.124834
[5, 45] 1.771539
[5, 46] 0.846934
[5, 47] 0.849041
[5, 48] 1.8856439999999999
[5, 49] 1.009657
[5, 50] 0.9717600000000001
[5, 51] 0.8206439999999999
[5, 52] 1.491364
[5, 53] 1.7130159999999999
[5, 54] 0.727911
[5, 55] 1.3017919999999998
[5, 56] 1.1533449999999998
[5, 57] 1.082042
[5, 58] 1.386325
[5, 59] 1.4161549999999998
[5, 60] 1.75429
[5, 61] 1.329352
[5, 62] 1.20764
[5, 63] 1.868988
[5, 64] 0.5396759999999999
[5, 65] 0.9512849999999999
[5, 66] 1.866463
[5, 67] 0.729113
[5, 68] 1.260487
[5, 69] 0.9655750000000001
[5, 70] 1.158406
[5, 71] 1.067331
[5, 72] 0.531274
[5, 73] 1.910034
[5, 74] 1.677088
[5, 75] 0.851035
[5, 76] 1.097812
[5, 77] 1.570532
[5, 78] 1.300846
[5, 79] 1.859857
[5, 80] 1.114957
[5, 81] 1.0371560000000002
[5, 82] 1.771442
[5, 83] 1.5239230000000001
[5, 84] 1.157034
[5, 85] 1.5276599999999998
[5, 86] 1.016403
[5, 87] 0.42701300000000003
[5, 88] 1.093725
[5, 89] 0.940346
[5, 90] 1.609481
[5, 91] 1.6391089999999997
[5, 92] 1.8280059999999998
[5, 93] 1.0837400000000001
[5, 94] 1.274074
[5, 95] 1.216524
[5, 96] 1.445332
[5, 97] 1.8363549999999997
[5, 98] 0.946434
[5, 99] 1.564421
[5, 100] 1.7347299999999999
[6, 1] 0.432273
[6, 2] 0.7396420000000001
[6, 3] 0.9457220000000001
[6, 4] 0.646757
[6, 5] 1.228614
[6, 6] 1.0154910000000001
[6, 7] 0.45283500000000004
[6, 8] 1.252822
[6, 9] 1.108926
[6, 10] 1.159308
[6, 11] 0.972036
[6, 12] 1.714013
[6, 13] 1.210158
[6, 14] 1.301608
[6, 15] 0.8019700000000001
[6, 16] 0.572492
[6, 17] 0.808886
[6, 18] 1.392304
[6, 19] 1.293646
[6, 20] 0.908955
[6, 21] 1.192972
[6, 22] 1.100958
[6, 23] 1.2002720000000002
[6, 24] 0.41188
[6, 25] 1.2084970000000002
[6, 26] 1.014729
[6, 27] 0.690164
[6, 28] 0.7807529999999999
[6, 29] 1.3644720000000001
[6, 30] 1.243109
[6, 31] 0.744093
[6, 32] 1.3522100000000001
[6, 33] 0.345881
[6, 34] 0.9431430000000001
[6, 35] 1.283109
[6, 36] 1.489622
[6, 37] 1.436491
[6, 38] 0.576604
[6, 39] 0.723095
[6, 40] 1.084527
[6, 41] 0.882102
[6, 42] 0.955165
[6, 43] 1.095405
[6, 44] 1.02778
[6, 45] 1.466649
[6, 46] 0.806285
[6, 47] 0.694526
[6, 48] 1.212128
[6, 49] 0.9958779999999999
[6, 50] 0.556153
[6, 51] 0.799854
[6, 52] 0.907858
[6, 53] 1.251755
[6, 54] 0.5416880000000001
[6, 55] 1.060203
[6, 56] 0.7179869999999999
[6, 57] 0.834176
[6, 58] 1.175845
[6, 59] 1.158986
[6, 60] 1.252798
[6, 61] 1.174958
[6, 62] 0.622006
[6, 63] 1.4678870000000002
[6, 64] 0.49759499999999995
[6, 65] 0.6144090000000001
[6, 66] 1.44477
[6, 67] 1.022779
[6, 68] 0.8600890000000001
[6, 69] 0.827711
[6, 70] 0.8500970000000001
[6, 71] 0.938196
[6, 72] 0.6564670000000001
[6, 73] 1.4507670000000001
[6, 74] 0.954504
[6, 75] 0.5993419999999999
[6, 76] 0.839172
[6, 77] 1.101662
[6, 78] 1.077935
[6, 79] 1.3380530000000002
[6, 80] 0.845484
[6, 81] 0.757394
[6, 82] 1.042194
[6, 83] 1.182536
[6, 84] 1.021287
[6, 85] 1.17334
[6, 86] 0.696395
[6, 87] 0.65376
[6, 88] 1.087424
[6, 89] 0.744588
[6, 90] 1.1946510000000001
[6, 91] 1.01526
[6, 92] 1.231906
[6, 93] 0.790822
[6, 94] 1.112161
[6, 95] 1.090149
[6, 96] 1.0795
[6, 97] 1.159448
[6, 98] 0.720769
[6, 99] 0.867241
[6, 100] 1.390607
[7, 1] 0.294219
[7, 2] 0.5207560000000001
[7, 3] 0.557804
[7, 4] 0.4764860000000001
[7, 5] 0.220203
[7, 6] 0.45283500000000004
[7, 7] 0.443121
[7, 8] 0.551428
[7, 9] 0.477105
[7, 10] 0.578322
[7, 11] 0.6858960000000001
[7, 12] 0.738779
[7, 13] 0.41467500000000007
[7, 14] 0.515437
[7, 15] 0.233245
[7, 16] 0.13584200000000002
[7, 17] 0.233264
[7, 18] 0.749902
[7, 19] 0.52822
[7, 20] 0.44816999999999996
[7, 21] 0.668209
[7, 22] 0.513489
[7, 23] 0.60866
[7, 24] 0.183883
[7, 25] 0.615199
[7, 26] 0.357069
[7, 27] 0.12016399999999999
[7, 28] 0.22118999999999997
[7, 29] 0.7368180000000001
[7, 30] 0.47980100000000003
[7, 31] 0.269502
[7, 32] 0.692939
[7, 33] 0.11883200000000001
[7, 34] 0.532332
[7, 35] 0.6548160000000001
[7, 36] 0.710507
[7, 37] 0.665872
[7, 38] 0.32271700000000003
[7, 39] 0.36007100000000003
[7, 40] 0.416211
[7, 41] 0.500418
[7, 42] 0.20183800000000002
[7, 43] 0.325749
[7, 44] 0.49222
[7, 45] 0.761451
[7, 46] 0.423647
[7, 47] 0.421709
[7, 48] 0.40175
[7, 49] 0.6125919999999999
[7, 50] 0.168328
[7, 51] 0.44824200000000003
[7, 52] 0.2482
[7, 53] 0.368039
[7, 54] 0.306245
[7, 55] 0.508257
[7, 56] 0.155274
[7, 57] 0.34205900000000006
[7, 58] 0.46992100000000003
[7, 59] 0.621917
[7, 60] 0.594244
[7, 61] 0.640619
[7, 62] 0.094333
[7, 63] 0.676427
[7, 64] 0.34095600000000004
[7, 65] 0.173754
[7, 66] 0.6213420000000001
[7, 67] 0.670417
[7, 68] 0.338974
[7, 69] 0.324014
[7, 70] 0.21995900000000002
[7, 71] 0.655812
[7, 72] 0.61171
[7, 73] 0.6186
[7, 74] 0.163281
[7, 75] 0.178619
[7, 76] 0.330168
[7, 77] 0.230015
[7, 78] 0.5414960000000001
[7, 79] 0.47250200000000003
[7, 80] 0.500847
[7, 81] 0.231899
[7, 82] 0.194496
[7, 83] 0.584255
[7, 84] 0.6984090000000001
[7, 85] 0.5719510000000001
[7, 86] 0.326204
[7, 87] 0.5569710000000001
[7, 88] 0.660791
[7, 89] 0.320994
[7, 90] 0.439845
[7, 91] 0.18023699999999998
[7, 92] 0.569431
[7, 93] 0.36608799999999997
[7, 94] 0.608407
[7, 95] 0.623472
[7, 96] 0.385366
[7, 97] 0.43113799999999997
[7, 98] 0.274861
[7, 99] 0.205744
[7, 100] 0.632825
[8, 1] 0.54954
[8, 2] 0.797498
[8, 3] 1.095845
[8, 4] 0.7811310000000001
[8, 5] 1.384134
[8, 6] 1.252822
[8, 7] 0.551428
[8, 8] 1.649899
[8, 9] 1.224487
[8, 10] 1.269571
[8, 11] 1.012363
[8, 12] 2.1139959999999998
[8, 13] 1.527957
[8, 14] 1.5220879999999999
[8, 15] 0.978547
[8, 16] 0.54066
[8, 17] 0.908365
[8, 18] 1.643414
[8, 19] 1.519968
[8, 20] 1.0811119999999999
[8, 21] 1.475012
[8, 22] 1.3558860000000001
[8, 23] 1.424814
[8, 24] 0.48715200000000003
[8, 25] 1.3650289999999998
[8, 26] 1.1645919999999998
[8, 27] 1.000661
[8, 28] 0.869638
[8, 29] 1.7875470000000002
[8, 30] 1.571725
[8, 31] 0.8066720000000001
[8, 32] 1.724391
[8, 33] 0.335395
[8, 34] 1.115932
[8, 35] 1.579579
[8, 36] 1.7937830000000001
[8, 37] 1.7089969999999999
[8, 38] 0.720475
[8, 39] 0.961773
[8, 40] 1.2084409999999999
[8, 41] 0.9633189999999999
[8, 42] 1.044529
[8, 43] 1.142271
[8, 44] 1.313715
[8, 45] 1.7110509999999999
[8, 46] 1.027877
[8, 47] 0.7134530000000001
[8, 48] 1.33352
[8, 49] 1.172868
[8, 50] 0.5346529999999999
[8, 51] 1.021016
[8, 52] 1.02083
[8, 53] 1.5868419999999999
[8, 54] 0.5462009999999999
[8, 55] 1.269973
[8, 56] 0.880975
[8, 57] 1.003936
[8, 58] 1.523651
[8, 59] 1.321416
[8, 60] 1.35754
[8, 61] 1.353415
[8, 62] 0.635251
[8, 63] 1.686989
[8, 64] 0.527197
[8, 65] 0.6976370000000001
[8, 66] 1.691727
[8, 67] 1.381797
[8, 68] 0.91855
[8, 69] 1.0544870000000002
[8, 70] 1.12343
[8, 71] 0.949734
[8, 72] 0.668724
[8, 73] 1.687639
[8, 74] 1.046384
[8, 75] 0.7504099999999999
[8, 76] 0.988743
[8, 77] 1.453877
[8, 78] 1.290532
[8, 79] 1.57618
[8, 80] 0.841212
[8, 81] 0.915061
[8, 82] 1.177652
[8, 83] 1.313415
[8, 84] 1.0729069999999998
[8, 85] 1.303856
[8, 86] 0.691473
[8, 87] 0.7881300000000001
[8, 88] 1.318199
[8, 89] 0.896424
[8, 90] 1.4175039999999999
[8, 91] 1.1990399999999999
[8, 92] 1.269944
[8, 93] 0.857309
[8, 94] 1.3235299999999999
[8, 95] 1.253903
[8, 96] 1.2908050000000002
[8, 97] 1.212775
[8, 98] 0.897409
[8, 99] 0.867429
[8, 100] 1.657215
[9, 1] 0.39552800000000005
[9, 2] 1.045342
[9, 3] 1.343112
[9, 4] 0.8659370000000001
[9, 5] 1.524484
[9, 6] 1.108926
[9, 7] 0.477105
[9, 8] 1.224487
[9, 9] 1.6440860000000002
[9, 10] 1.3335430000000001
[9, 11] 1.2469709999999998
[9, 12] 1.923778
[9, 13] 1.249773
[9, 14] 1.5263879999999999
[9, 15] 0.6801900000000001
[9, 16] 0.932177
[9, 17] 1.3757860000000002
[9, 18] 1.517509
[9, 19] 1.450966
[9, 20] 1.328725
[9, 21] 1.367382
[9, 22] 1.462073
[9, 23] 1.615417
[9, 24] 0.41514500000000004
[9, 25] 1.848702
[9, 26] 1.105294
[9, 27] 0.7921689999999999
[9, 28] 0.954278
[9, 29] 1.4285670000000001
[9, 30] 1.387759
[9, 31] 1.131638
[9, 32] 1.5555050000000001
[9, 33] 0.548676
[9, 34] 0.8906130000000001
[9, 35] 1.2480740000000001
[9, 36] 1.608687
[9, 37] 1.717956
[9, 38] 0.480219
[9, 39] 0.740965
[9, 40] 1.279107
[9, 41] 1.358267
[9, 42] 1.372575
[9, 43] 1.3469499999999999
[9, 44] 1.112305
[9, 45] 1.638984
[9, 46] 0.7880350000000002
[9, 47] 1.130431
[9, 48] 1.532898
[9, 49] 1.368333
[9, 50] 0.9432980000000001
[9, 51] 0.641204
[9, 52] 0.900428
[9, 53] 1.3910600000000002
[9, 54] 0.771543
[9, 55] 1.098433
[9, 56] 0.509827
[9, 57] 0.9702609999999999
[9, 58] 1.27272
[9, 59] 1.317916
[9, 60] 1.417428
[9, 61] 1.7799880000000003
[9, 62] 0.7606259999999999
[9, 63] 2.055987
[9, 64] 0.73578
[9, 65] 0.8568990000000001
[9, 66] 1.9392200000000002
